message_id,text
713443377757470720,#photographers #gonnabefamous @ Statue Of Liberty at Liberty Island https://t.co/H4EHr6ag2b
713443380999680000,Happy birthday Princess Avianna #ForeverAvi #Glambaby #Gonetosoon #neverforgotten 💔💔 @ Cypress… https://t.co/5BswGYdWX8
713443402549960706,"Beating the crowds (@ AMC Loews Wayne 14 - @amctheatres for Batman v Superman: Dawn of Justice in Wayne, NJ) https://t.co/HvPMTFqTd3"
713443418156851200,When your nieces want to see you 30.5 weight loss you send her pic #advocare #family #love… https://t.co/nIgYZr4Lzk
713443433008992257,"Interested in a #Clerical #job near #NewYork, NY? This could be a great fit: https://t.co/zHrIRKsE4a #Hiring #CareerArc"
713443444081967104,"I'm at Levi's Store - @levisguy in New York, NY https://t.co/B1VbE4TUJI"
713443447487774720,"Life doesn't always need a filter, but there's nothing wrong with a good pair of shades!… https://t.co/kOxzn7IkCx"
713443456790605825,"I'm at Union City, NJ in Union City, NJ https://t.co/84gqRgpbzK"
713443467507183616,Just posted a photo @ New York International Auto Show https://t.co/p5GNGxBaRj
713443473093967873,"I'm at Social Security Administration in New York, NY https://t.co/d4ICjJKuuM"
713443481453256705,I'm at New Jersey in NJ https://t.co/G41abtaVEo
713443508930142211,"I'm at ""Embroidery Capital of the World"" sign in Union City, NJ https://t.co/fc2rSQhqLJ"
713443518564343808,#victorcruz #newyorkgiants #widereceiver #80 #salsa #PuertoRico #paterson #newjersey #hometown… https://t.co/GAa2kkYIDK
713443518702718976,Tonight in NYC. Contact me for hard copy tickets 732-470-8017  - NERVO at #spaceibizanyc $40… https://t.co/PWn1oWfSzi
713443535333232640,"I'm at The Dirty Jers in Jersey City, NJ https://t.co/kVZDGTde9q"
713443546494316544,"I'm at Hippodrome in New York, NY https://t.co/LNXFXIlGdE"
713443553528176641,"Just posted a photo @ Bronx, New York https://t.co/rL53TgR60V"
721179110916169728,"I'm at Lexicon NYC in New York, NY https://t.co/QrNUpJCi61"
713443592421949440,"I'm at God Grant Me The Serenity Car Ride in Union City, NJ https://t.co/37PPUKwiFY"
713443637024202753,"""@OCDthings: this handwriting omg 😍 https://t.co/uT2JEPGCCR"" Wtf my hand writting is Crap conprared to this"
713443647329542144,"I'm at Marginal Rd North in Weehawken, NJ https://t.co/k0Lz77g83a"
713443653667172353,"An apple a day keeps the doctor away: I bought two! (@ Samascott Orchards in New York, NY) https://t.co/fyvRtZqHOf https://t.co/i4mXGGBX0X"
713443715684179968,Just posted a video @ Sugar Hill Historic District https://t.co/xI3elhVESK
713443719853318145,"#CareerArc #BusinessMgmt #Job alert: Client Management Specialist | Accenture | #NewYork, NY https://t.co/Zbm4zEYkWV #Jobs #Hiring"
713443720138473473,Beaty ☘🌺🍀🌺 #centralPark #park #nyc #nature #spring #nature @ Central Park on 72nd East and 5 Ave https://t.co/xQGX9N61m9
713443722667556864,"See our latest #JerseyCity, New Jersey #job and click to apply: BUSINESS ANALYST Project Lead Loans... - https://t.co/HrchWz7DeZ #Finance"
713443723749769217,#salud🍷 @ Giovanni &amp; G Bar https://t.co/Z4XLpINZS5
713443750555611136,THIS lady just registered to vote for the first time in her life. Yay adulting. #registertovote… https://t.co/w6C23Y0QsG
713443755760685057,"I'm at North Bergen, NJ in North Bergen, NJ https://t.co/MylE6OXfaT"
713446376072417280,Posted on the block. atrak where you at? @ Fools Gold Records https://t.co/Y4se6tgMfn
713443764388241408,"#Retail #Job in #Paramus, NJ: Full Time Keyholder at Stride Rite https://t.co/Egjoe8WWfw #Jobs #Hiring #CareerArc"
713443766565216256,"Gotta get that crispy haircut (@ Helio Barbershop in New York, NY) https://t.co/ePrXpXNKXO"
713443773309722624,#ni#a#cual#irle#hermosos#me #quedo… https://t.co/cA6Hk0phjL
721999506502459392,Just posted a photo @ The DL https://t.co/dBhrbI17k2
713443780985298944,"Boh munchin on grass! Happy #piggie @ Brooklyn, New York https://t.co/bTGe31mFJn"
713443793488502785,@MattCheetham he was the first friend I made in New York City and got me through a profound loneliness 💅🏻
713443795870814210,"I'm at @GameStop in Union City, NJ https://t.co/E7XKRvd4xU"
713443839227375616,I ❤️ NY #blackandwhite #photooftheday #photography #travel #nyc #ny #fashion #mohawk @ LaGuardia… https://t.co/QOMPc1Etus
713443860089712640,"Can you recommend anyone for this #job? Catering Coordinator - https://t.co/iJJbtMchiM #parttime #Edgewater, NJ #Hospitality #Veterans"
713443876888055809,Win.  williams made my nightt wit that spin dunk doh🔥🔥🔥 #porzingis6… https://t.co/tOdpUcMDQp
713443880729972737,"[住所 W 53rd St, New York, NY アメリカ合衆国, 速度 --kph, 方向 --, 標高 0m, 地図 https://t.co/Jp0Msj4lhF ]"
713443901269524481,"If you're a #Retail professional in #NewYork, NY, check out this #job: https://t.co/tlwqBQdVGB #Hiring #CareerArc"
713443915576315905,"I'm at UFO Sightings Queens in New York, NY https://t.co/JBORkOC2q4"
713443954902110209,@kamilumin just pees to your blow jobs
713443966927126529,"I'm at Ripley's Believe It Or Not! Times Square in New York, NY https://t.co/FRQAKm3aJW"
713443975621902336,"Saturday March 26th   Latin Saturday's clubamadeusny  Amadeus Nightclub 7951 Albion Ave. Queens,… https://t.co/73HuOQZPY9"
713443975382720512,More #Magnolias blooming!  #lovely #beauty #bbg #magnoliaplaza #brooklynbotanicgarden #brooklyn… https://t.co/beHOz0frBA
713444450899533828,5° Avenida de #NewYork #NewYorkCity #USA @ 5th Ave. Manhattan https://t.co/FREa4hHzzj
713444281575424000,Since I'm in Jersey I had to stop by to pay my respects 💯 🙌🏽🙌🏽#LongLiveMally #RIPMally… https://t.co/9QzpssLIaw
713443989974880256,"Disabled vehicle, right lane blocked in #AreaOfStatenIslandCrossingsOuterbridgeS.i. on The Outerbridge Crossing N... https://t.co/cLJ9IKsg5n"
713444039387774976,"We're #hiring! Read about our latest #job opening here: Executive Assistant - https://t.co/6WQlS4kFik #OfficeTeam #NEWYORK, NY #Clerical"
713444048745279488,"Manager of External Reporting for Global Tech... - Robert Half Finance &amp; Accounting: (#NEWYORK, NY) https://t.co/GQPjhscPGZ #Accounting"
713444056295088128,#clusterg16 aka cluster geniuses! #escapetheroom #whycbs @ Escape… https://t.co/roTPfw5YmP
713444066550276096,#spring #nyc #nature #park #centralPark #america #beauty @ Central Park https://t.co/oZ9uaqQUyD
713444070153019394,Faffing about with the daffs. (Ludwig filter) @ Brooklyn Botanic Garden https://t.co/I76Hu6kVKn
713444074028711936,"Boxed in, spaced out. #NYC #lowermanhattan @ New York, New York https://t.co/GmJe9uFxIZ"
713444093448298497,"Interspecies lurves 😻🐭🐼 @ Brooklyn, New York https://t.co/kifcahlKry"
713444095339921408,Pizza and beer with joeljsanchez.  Good #dayoff #eeeeeats #jceats #crossfat #crossfatOG… https://t.co/j5GH4tKtlM
713444111462883328,Just posted a video @ Sugar Hill Historic District https://t.co/B6C9o23xUq
713444159655436288,Donated blood today @ Debevoise &amp; Plimpton LLP https://t.co/dVsKFNWror
713444163937767425,"Big girl time #interviewswag @ New York, New York https://t.co/uaQYLUOSE3"
713444189397258241,I thought I saw @kamilumin in Washington Square Park this morning and my heart went all aflutter but ALAS no
713444194359107586,"Just posted a video @ Tremont, New York https://t.co/juJ1Li8OpP"
713444199572627456,"Because I'm annoyed with my hair. (@ statement hair &amp; nails in South Orange, NJ) https://t.co/zzbRCAEroc"
713444223064735744,"If you're a #Hospitality professional in 1380 SIXTH AVENUE, #NEWYORK, NY, check out this #job: https://t.co/6HmYBILqGo #Veterans #Hiring"
713444230740512768,Some days I just wanna be a Nintendo's character. #DonkeyKong #Nintendo #NY 👊🏽👊🏽 @ Nintendo New… https://t.co/havWYuImzh
713444258976559105,"#NYC #grafitti #banya #coloredpencildrawing @ Brooklyn, New York https://t.co/umb24QwsLV"
713444281994911744,Last night with @calamitychang and @themissylisa. Every Thursday night at 10pm. Never a cover!… https://t.co/tA566CWiyS
713444297023037440,#poet #poets #poetry #poetrycommunity #poetsofinstagram #write #writer #writersofinstagram… https://t.co/DctvhG2DdV
713444320888492032,"See our latest #NewYork, NY #job and click to apply: Senior Actuarial Analyst - https://t.co/kslIvCvdi3 #Finance #Hiring #CareerArc"
713444322197135360,The best Spot 🔰 @ Weehawken Waterfront https://t.co/oi1zXaK65X
713444333777731584,"PLEDGE at https://t.co/x7XQjYTa5g, RSVP AT https://t.co/azcwbqTwZb #comedy #funny… https://t.co/sbZMhdcx2s"
713444342342483968,High on the rise 🏙 @ The High Line https://t.co/sVTaXkyCZ2
713444348462022657,https://t.co/lImL85aVYm
713444401079525376,#mycravings @ Mamasushi https://t.co/zkoWzEIsbl
713444427772112896,"Tonight BROOKLYN FRIDAYS w/ Skinny Banton @skinnybanton1 at Rain Nightclub 89-29 130th Street,… https://t.co/OpdVv18TCW"
713444435791585280,Available only at the April 3rd Opening Night performance of #IconisAndFamily at @54below. @… https://t.co/rxrhHQ5akk
713444566247030784,Probando cámaras en Inwood park #Dycman #park #StudioNQ @ Inwood Hill Park https://t.co/6Y4Al0FzqG
713444595112284160,"I'm at Tosca Café - @toscanyc in Bronx, NY https://t.co/DJ9FBtkXq9"
713444600036401155,#Repost renzogracieacademy ・・・ 36 students in our 12pm Blue B class. Good work guys! Don't… https://t.co/9pbKXC9SL4
713444612820455424,TONIGHT WE AT STUDIO 735 147st ST nick  happy hr 5-8 #Drinks #Food #Hookah @ Studio 735 https://t.co/WmOEe2rBop
713444629358710784,"Newyorkers @ New York, New York https://t.co/WBDQePw04X"
713444633737564161,#Repost @aaronjaquez with repostapp. ・・・ 🍽 #theparkview @ The Park View https://t.co/JO0YUK19vz
713444634584813568,"I'm at Dominick's Pizza in Bronx, NY https://t.co/H2oJI78tQp"
713444660132331521,Anyone have suggestions for a good steakhouse for a Good Friday prime rib?
713444671410798594,"I'm at The Graffiti Room in New York, NY https://t.co/6RckTkK10V"
713444709851664386,"#pastel #art #painting (#untitled) on #unknown #paper @ Pelham, New York https://t.co/wRJrKsXGAE"
713444728587485184,Проезд через рампу. @ New York International Auto Show https://t.co/Ezd6PS2xm5
713444733692026881,"I'm at Ozone Park, NY in Ozone Park, NY https://t.co/wIxJiGNG2f"
713444762477572097,"Kimchi hummus &amp; rice chips, sous vide swordfish, petit greens #foodstarz_official #foodstagram… https://t.co/CcFflBvuh3"
713444773303070724,"I'm at MTA Subway - Rockaway Blvd (A) - @nyctsubwayscoop in Ozone Park, NY https://t.co/sjYemLtcbn"
713444791124500480,Can you recommend anyone for this #job? Senior Manager - Supply Chain Transformation (Digital / SMAC) -... - https://t.co/sYRkg7sGk6
713444795226595328,RSVP NOW: https://t.co/kXfh2oc9qo See you at… https://t.co/4PHdxWaza5
713444799022370816,Preach Rev. Miller! #wordsix #itisfinished #sevenlastwords #spcbcbkny #goodfriday @ St. Paul… https://t.co/RdQ9Dxi73W
713444813719408640,hyperglowtour is back at Stage48 NYC April 8th.This event is going to be lit and tickets are… https://t.co/j2plBOZPfm
713444821940232192,"I'm at Century Deli &amp; Grocery in Ozone Park, NY https://t.co/9oeHGIyVfi"
713444833701076992,"I'm at Fort Lee, NJ in Fort Lee, NJ https://t.co/WU24fG3Yqa"
713444865875582977,Summer is coming !!!! #icecream #truck #caminhao #viajar #viagem #travel #trip #kompis #amigos… https://t.co/VYCZkg3deW
713444869629468676,It turned out to be a beautiful day in the city. @ Central Park https://t.co/e2wXtbbACw
713444873572126720,#flexfriday 💪🏼✌🏼️ @ Soma Williamsburg https://t.co/KBKFISELN7
713444885827883008,"#NewYork, NY #Job: Key Holder (part-time) at The Vitamin Shoppe https://t.co/WlsyDt3AM1 #Jobs #Hiring #CareerArc"
713444899283140609,Sakuras 🌸🌸🌸 with my lovely Sakura 🌸🌸🌸 #cherryblossomseason 😍😍😍 @ 5th Avenue - NYC https://t.co/A2dsJ5GayB
713444908426772480,"I'm at Scorpion Fleet Shipyards in Queens, NY https://t.co/Aitb8t0mJd"
713444924515942400,"Want to work at OppenheimerFunds? We're #hiring in #NewYork, NY! Click for details: https://t.co/MfIKuneuJL #Sales #Job #Jobs #CareerArc"
713444926718083072,03.25.16 | @djleadhh is taking us back to Japan with him!! 😂 | @djenuff x @wbreeden | @hot97… https://t.co/i6sbFPbxR1
713444941247156224,"#charcoal #art #drawing (#house series) on #unknown #paper @ Pelham, New York https://t.co/LXCHQVcciP"
712392768950300672,Just posted a photo @ Statue of Liberty National Monument https://t.co/1T5wBQrAaP
713444942035689474,"🍑 @ The Metropolitan Museum of Art, New York https://t.co/gRrisO3HRj"
713444942635343872,Difficult to choose one 🙈❤️👜 themarcjacobs @marcjacobsintl #fashionista #fashionblogger #soho… https://t.co/0lh8DbdGuI
713444947257647104,👫 #hairdown #hairup @ Cafe Habana https://t.co/MTJZivgMn4
713444950613090307,"At Nanna house. Easter pies are in the oven. (@ Howard Beach, NY in Howard Beach, NY) https://t.co/ey9EDdsQHN"
713444964236201984,Today's lunch 😋 bareburger_brooklyn I customized my own burger:  - bison  - wrapped in collard… https://t.co/qXbCypGj9w
713444965590937600,"I'm at Med West in Fort Lee, NJ https://t.co/KdE6anYi1W"
713444973312651264,Just posted a photo @ Waldorf Astoria New York https://t.co/NOudOckHkx
713445010482601984,"It has been way too long! (@ Greenpoint Tattoo Co. - @gptattooco in Brooklyn, NY) https://t.co/cl4tX541Q9"
713445066916777985,"Can you recommend anyone for this #CustomerService #job? https://t.co/jXPJD4YsM8 #Manhattan, NY #Hiring"
713445069576138752,Hangin' with my peeps!!! #peepparty @ ABC News HQ https://t.co/Hvdyq5dhFx
713445101436059648,COME ON OUT THURSDAY APRIL 21st TO TOSHI's Living Room to see yours… https://t.co/KXcdHnwV7b
713445121556094979,"I'm at @PlanetHollywood in New York, NY https://t.co/j4Pthe6tDm"
713445122642280448,"BAYADA Home Health Care: Hospice Clinical Nurse Manager (#JerseyCity, NJ) https://t.co/tULpTxsMba #Healthcare #Job #Jobs #Hiring"
825919815898505217,#blownaway @mogwaiband @ The Town Hall https://t.co/s4s6mhVfnw
713445163490627584,"#Retail #Job in #Elmhurst, NY: Retail Assistant Store Manager - Queens Center (NY) at LEGO Group https://t.co/hSN3hxPwN3 #LEGO #Jobs #Hiring"
713445167957745665,Out for lunch and drinks with my cousin. 03/25/16 @ Lantern… https://t.co/pboLAuGrpl
713445180750344198,"#charcoal #art #drawing (#house #series) on #unknown #paper @ Pelham, New York https://t.co/e2Q6hEByAE"
713445202472599555,when you let them put your car on display 😋🏎 #jkiwish #koenigsegg #nyc #dayoff @ New York… https://t.co/7cJ59BTNOv
713445210798342144,"Happy Friday ☺️ #LiveLoveLearn @ New York, New York https://t.co/vQBdho5EPM"
713445272861454337,Wishes for a joyous Good Friday to all who celebrate! #easter #goodfriday #J&amp;RSteakhouse
713445274925015040,Their is an App for that 💡it's call think !! @ Central Park https://t.co/XsdPwpKHtN
713445300954738688,"OfficeTeam: Customer Service Representative (#NEWYORK, NY) https://t.co/Qy504ACEU5 #CustomerService #OfficeTeam #Job #Jobs #Hiring"
713445303731363840,"Lol gotta pray for the youth. Word @ East Gunhill Road, Bronx Ny https://t.co/jVBibyyIZ0"
713445326863130625,Euphoria is #you for #me @ Hoyt–Schermerhorn Streets https://t.co/iX3Db8puSH
713445342604300288,ITS FRIDAY!!! TONIGHT ALL ROADS LEAD TO @cadillaccantina IN HOBOKEN! ILL BE ON SET ALL NIGHT AND… https://t.co/FJCdmaUxvF
713445364175663105,"Lots of registrations today #bernie2016 (@ Union Square Park - @nycparks in New York, NY) https://t.co/lgprW6Sl20 https://t.co/Wf58D8cUUp"
713445385100918785,#prospectpark @ Boathouse on the Lullwater of the Lake in Prospect Park https://t.co/XE3UU9XWel
713445388762619904,"Come Try @djdallasgreen's Black Velvet Mini w/ @hudsonwhiskey's ""Manhattan Rye"" Cream Cheese… https://t.co/doNNKE9l8e"
713445401672753153,"#CareerArc #Healthcare #Job alert: Pharmacy Technician | CVS Health | #Bronx, NY https://t.co/TCn0fU403h #Jobs #Hiring"
713445403841150977,Flower Fridays courtesy of @mattcapucilli #BFF 💞🌷💁🏻 @ Small Girls PR HQ https://t.co/VxNaKaxtlb
713445410673704960,Neue Galerie New York is pleased to offer Members' Saturdays! Early viewing hours for members… https://t.co/jvxf3goBDE
713445436082794497,All grey everything ☔️ . . . #nyc #greyskys #nikeairmax #hipstamatic #hipstaoftheday… https://t.co/xiF3tnv6Ma
713445440029638656,"#studio #oil #wip #art #painting on #Arches oil #paper. @ Pelham, New York https://t.co/nf63v1uGTo"
713445443485573121,Shift Supervisor (US) - Starbucks: https://t.co/w2mgwZ2kcQ #Hospitality #Veterans #Job #Jobs #Hiring #CareerArc
713445473869295616,"The Double Dream of Spring by Giorgio de Chirico, 1905 - Oil on Canvas @ MoMA The Museum of… https://t.co/9wiruHLDSf"
713445481611968512,"American pie #Nicetrip #vacation #instagood #instalife #fiftyavenue #NewYork @ New York, New York https://t.co/6hGCyyol9T"
713445482521976832,Lychee mojito. 03/25/16 @ Lantern Thai-Brooklyn https://t.co/4U8QFJj1VH
713445489417568260,"I'm at #AirMax Con NYC - @nikenyc in New York, NY https://t.co/HP3CJLBGJW"
713445531486388225,"Meeting one, done! Great start to the day! (@ IBM Watson in New York, NY) https://t.co/Ne65kohu04"
713445602391011328,This is what One Billion Dollars looks like in $100 Bills.  Nice Huh !!!!!!  #cash #love… https://t.co/eOPr65nikV
713560894454829056,I'm at George &amp; Sean's Place https://t.co/jQk42eaGoQ
713445681009176576,"See our latest #NewYork, NY #job and click to apply: Project Manager, Digital Marketing - https://t.co/LBPn5DLVDM #Marketing #Hiring"
713445681583665152,"Interested in a #Hospitality #job near #Edgewater, NJ? This could be a great fit: https://t.co/6sZBFtamVD #parttime #Veterans #Hiring"
713445686491103233,"I'll have a ginger beer...leave the bottle. (@ The Penny Farthing - @thepennynyc in New York, NY) https://t.co/tNhpqBh6mx"
713445701783576576,@djjstar rocking that stage at cliff 💪🏽shout out to @jayts_193 and @williamhbody fot the love… https://t.co/XVni1inrIT
713445745161027585,Hello Spring☀️ @ South Street Seaport https://t.co/NjAR3TYfWf
713445767180984320,"We're #hiring! Click to apply: Assistant Store Manager - https://t.co/TcCYodsi25 #Retail #Paramus, NJ #Job #Jobs #CareerArc"
713445776664428544,"Knee pain, back pain, ankle pain, neck pain. Please read full content and message me if you have… https://t.co/EDxFPNzoTm"
713445790455308291,Is it the last names in reverse alphabetical order?! Just put their… https://t.co/zjmVECFQ50
713445834701058048,#Repost @tonimenage with repostapp. ・・・ COME ON OUT THURSDAY APRIL… https://t.co/GWxa1sDit7
713445842783440897,#aboutthismorning Grammy nominated singer/songwriter @kennylattimore proposed to me on-air 😝...… https://t.co/D12r0ESyIC
713445848571584519,A glass of my favorite wine white Zinfandel. 03/25/16 @ Lantern… https://t.co/MHVMIyvZre
713445859464192000,Movie was dope. Might even see it again. @ AMC Jersey Gardens 20 https://t.co/fK37J7a4sm
713445870339895296,get gug @ Solomon R. Guggenheim Museum https://t.co/PxCedFN5lV
713445893916205056,"Hours of #entertainment (and far too much money) spent with #Chloe, our new #dvd finder at… https://t.co/t1E82oQtED"
713445900446728193,"New York City, NY | March 18, 2016 Alec Pantaleo, 149 lbs. from The Faces of College Wrestling,… https://t.co/SNWxdG3sGv"
713445956847542272,"Hakuna Matata🦁 @ The Lion King the Musical- Broadway New York, New York https://t.co/nw4Ml8345O"
713446413699559424,Putting in work for the weekend. Come join us tonight. Don't want to… https://t.co/TISL2omWUa
713445980172062720,On #ITunes #🎧 #G.A.Banx$ - Stand Up - #instasound by @sounds_app on https://t.co/jKUXYsEHbP @… https://t.co/A89mJ3mdLD
713445983527518209,Scored an eastern euro market for Easter traditional goodies. So happy... https://t.co/P5rJm3eW7p
713445994013204480,"This #Art #job might be a great fit for you: Cold Weather Designer - https://t.co/wDtWF4ljtP #NewYork, NY #Hiring #CareerArc"
713445995829403648,A great Good Friday off means 2 hours on the ice ❤️🏒🏒🏒 #icantfeelmylegswhenimwithyou @ Chelsea… https://t.co/YeIfJFAkIf
713446001999220736,Tomahawk steaks!!!! Make. There debut Saturday night with me @barcelonabx I only have 4 of these… https://t.co/PjYwcQEDmM
713446059142430721,#beauty #centralPark #flowers #park #nature #nyc @ Central Park on 72nd East and 5 Ave https://t.co/CUFixCCd8C
713446083800788992,"Adele Bouch-Bauer III by Gustav Klimt, 1912 @ MoMA The Museum of Modern Art https://t.co/KJ5U0wQdFx"
713446106160635904,"I'm at St. Michael's Church in Union, NJ https://t.co/1PkVxHL1dK"
713446107418722304,Find the Uni! Mobile Reading Room at the Brownsville Easter Egg Hunt tomorrow Saturday 3/26 @… https://t.co/9ywXHc3ha8
713446125466947584,Getting goofy with the @BaileyHouse poets! Today we celebrated the launch of the fourth book of… https://t.co/WPJpHC7YIG
713446184786857984,"Sales and Service Supervisor - AvalonBay: (#NewYork, NY) https://t.co/q4JHnD0QUR #Sales #nowhiring #Job #Jobs https://t.co/iRKGvcIAn4"
713446201589440515,"I'm at Smashburger in Clifton, NJ https://t.co/BsQyGe80CC"
713446224834072576,"Interested in a #Healthcare #job near #NewYork, NY? This could be a great fit: https://t.co/S43hFGBzDe #care #Hiring"
713446233289789440,"Can you recommend anyone for this #job? Registered Nurse | RN | ICU (Contract) - https://t.co/uopFQat5dJ #Bronx, NY #Nursing #Hiring"
713446251421954049,Dímelo NY aquí con el socio @djkazzanova activando el fin de semana con toda tu música favorita… https://t.co/opQ916VfOL
713446274805014528,🌷 @ The Cloisters https://t.co/LY6UApZsgF
713446287102836736,"The Shut In 💠. Friday, April 1st ❕ Dclassico Lounge 🔥 Doors Open @ 9pm ⏰ First 50 Ladies FREE… https://t.co/HbqmqCASJN"
713446319487115264,"""Come thru April 8th Milk River....it's gonna be a 🎥...pull… https://t.co/w0MtQ9gI3V"
713446321731018752,"Pittsburgh time! :3 (@ Port Authority Bus Terminal - @pabusterminal in New York, NY) https://t.co/oHmzmn8Jda"
713446338399219713,"[住所 Brightwater Towers West, Surf Ave, Brooklyn, NY アメリカ合衆国, 速度 --kph, 方向 --, 標高 0m, 地図 https://t.co/HynFKlFoYp ]"
713446354765393920,"I'm at Long Nail in Staten Island, NY https://t.co/ihbqc7vpMy"
713446360763265024,Bubbled in the afternoon. Really enjoying Courtage Brut Rosé. #Shoshi #WitchOnWine #roseallday… https://t.co/JgFyLReL1J
713446367193071621,We do #wraps instead of pockets so you get our delicious #falafel in every bite. #falafelballs… https://t.co/W3U7I4Aif8
713446368614883328,"Want to work in #Newark, NJ? View our latest opening: https://t.co/dRQzH2J8Kz #Job #dialysis #Jobs #Hiring #CareerArc"
713446409748553728,Half days at the office call for bun-less burgers with some guac. @… https://t.co/RC3IMEjlsC
713446410075693057,#Moldiv #photoshoot #fashion #model #njmodel #nycmodel #pamodel #sexy #classy #waterfront #heels… https://t.co/xiJCeimEaf
713446415909781504,The unappreciated men couture   Model: byriot   #KEVAIND #WMAG #VOGUE #USA #MAKEPORTRAITS… https://t.co/a0hfyhqzIc
713446418531401731,"Paper Source #Retail #Job: (PT) Key Holder (#NY, NY) https://t.co/pzuwNduhsj #Jobs #Hiring #CareerArc"
713446432112570369,When I was in my 20's I used to swing like this john.mayall 82y and… https://t.co/CNwWfkmTjz
713446446695972864,At my favorite restaurant for lunch with one. Of my favorite people… https://t.co/t2oRw2WvUq
713446455361478656,"Freedom is here.   #ThankYouJesus #goodgoodfriday @ 9/11 National Memorial, New York City https://t.co/WcFObbn4oR"
713446478455422976,Back up top..and freshly #tanned snitches.  I #obviously got some things to #eliminate and i… https://t.co/MtWsTjAzsq
713446482540642304,"I want everything in this store. (@ France and Son in New York, NY) https://t.co/tYpSaDmLUD"
713446531416793088,🌺 @ The Cloisters https://t.co/p0E1TH29ah
713446534201737216,Preach Rev! @revsjlee you brought it! #sevenlastwords #wordseven #goodfriday #spcbcbkny… https://t.co/bF2wOhkx8V
713446553466175488,regrann from @openfaders  -  Nyc #QUEENS @musomniac hands on the Magnum breaks made by… https://t.co/2PVECQEeOT
713446582142824448,MoMa @ MoMA The Museum of Modern Art https://t.co/ddu9Gw2zAZ
825919832390397952,🐷 @ Ripndip https://t.co/vDRFhhU23Q
713446584852283392,The #Bachelor days are numbered 😳#TheGus tavonyc #NewYorkCity '16 @ Friedman's https://t.co/pV64q91zHX
713446591739334656,😂😂😭😭🐷🐮🐵🐙🐯🐨🐼 @ Queens–Midtown Tunnel https://t.co/lTUqG13o5P
713446598567550976,This Saturday The #1 Latin Dance Party continues with our #WeLoveBunnies #DirtyEaster Party with… https://t.co/jo1rVnQlNm
713446616888451076,It's 71 degrees outside and I've never been so happy 😍🍦 #momofuku @ Momofuku Milk Bar Upper West… https://t.co/KC1ZMxv0S5
713446621380485121,"I'm at @WogiesBar &amp; Grill in New York, NY https://t.co/8sR9ddyicM"
713446623943200768,Night one of #FreaksBall XVI w/ joerussosalmostdead at @brooklynbowl! 💀🌹⚡️ #GratefulDead #JRAD… https://t.co/fKV5jqhmGX
713446632180813825,En #TrumpTower con marti24vm 😂 #NewYork #NewYorkCity #USA #VoteforTrump @ Trump Tower New York https://t.co/RzqHSGx74U
713446644977700864,"I'm at Empire City Casino - @empirecity_c in Yonkers, NY https://t.co/HdZ1By3JxD"
713446647334846465,Lennie does tea. #lenniethedino #fancy #newyork #originalnomad #explorer #teaparty… https://t.co/OHo7Qmxkt6
713446653722804224,"I'm at Department of Homeless Services in New York, NY https://t.co/ObFGxDdW9l"
713446655110963200,"405 BROADWAY, #NEWYORK, NY #Hospitality #Job: Shift Supervisor (US) at Starbucks https://t.co/s1t5Cw3RIl #Veterans #Jobs #Hiring #CareerArc"
713446701990821897,The best indication that spring is here. 🌸❤ @ Queens College https://t.co/X78BZs8mza
713446738883919872,"Male Model by Henri Matisse, 1900 #art @ MoMA The Museum of Modern Art https://t.co/8DRfWhGpy7"
713446740091920385,"thinking of bradleyfairbrass #coffee @ Bedford Styvesant, Brooklyn https://t.co/IQuqNEWMMd"
713446740922408970,First Opera with @loftopera last week was wicked cool...still… https://t.co/32r2pl8XBb
713446763286413317,Awesome day to see his auto show. #Friday #cars #newyork @ Jacob Javits Center-International… https://t.co/gpdV57KcSJ
713446769040994304,"Kiss It Better link in bio click it nowwwwwwww @ Newark, New Jersey https://t.co/JoC5QWegg5"
713446769972158464,Y es que a mi lo de ahorrar nunca se me ha dado bien... Yo me lo fundiría todo en un segundo.👌🏽… https://t.co/HpW9r1aity
713446847180713984,My cousin dane. 03/25/16 @ Lantern Thai-Brooklyn https://t.co/hWSRmGkgNT
713450089499516928,"I'm at Caffé Roma in New York, NY https://t.co/AqiO9sNziN"
713446865837105153,"When You're Loved And Receive Your Favourite  Bottles As A Gift, You Just Know You're Doing… https://t.co/xTGyYAoE8Z"
713446867590385664,"Today I'll share these Porcelain and Gold bangles, since I've been working on making a bunch all… https://t.co/2ElkZu5B07"
713446868886372353,mannyblack123 @ Mosley And Jimenez Dreams To Reality Vacation Club https://t.co/KiwOBzZryz
713446872006987777,سبحان الذي سخر لنا هذا وما كنّا له مقرنين وانا الى ربنا لمنقلبون (@ John F. Kennedy International Airport (JFK)) https://t.co/uEPCF2v1wx
713446887320326146,#LawAndOrderBayonne #TheyAboutThatLife #YaBetterGetRightBeforeYouGetHere @ City Lights Bayonne https://t.co/QaUeWaqFVC
713446928395202560,"Cara de dinosaurio en 3, 2, 1... @ American Museum of Natural History https://t.co/HKIl05jUeE"
713446931507208192,"Senior Business Development Services/RFP Writer - OppenheimerFunds: (#NewYork, NY) https://t.co/xCWvaTQTgz #Sales #Job #Jobs #Hiring"
713446932006486016,Party tonight at @jeromesbar - I DJ at 11!! @ Jeromes https://t.co/SVfn7EwCPU
713446934388695040,"We're #hiring! Read about our latest #job opening here: Administrative Assistant - https://t.co/osAcolXp0u #OfficeTeam #NEWYORK, NY"
